step,system_mean_speed,0_average_speed,0_queue_length
22302.0,"(3.8904456223938513,)",0.17258785371507582,62
22303.0,"(3.3328511419003997,)",0.14750940078710292,64
22304.0,"(2.9724217550895218,)",0.12927688422548494,63
22305.0,"(2.879588533945831,)",0.1260148508351367,59
22306.0,"(2.5676969709186723,)",0.11146939040989563,58
22307.0,"(2.776446174169093,)",0.12161363081508621,57
22308.0,"(2.511762422720158,)",0.1121451760975188,56
22309.0,"(2.8056539492445145,)",0.12673632716074773,53
22311.0,"(3.2553774760026792,)",0.1514364767145199,53
22312.0,"(3.248795106188452,)",0.15519800029487726,56
22313.0,"(3.3614966887835775,)",0.16161048188451246,53
22314.0,"(3.2763887817635604,)",0.15958808481439973,53
22315.0,"(3.4935819499702596,)",0.1702491983586652,54
22316.0,"(3.740102360373382,)",0.1834980234899304,54
22317.0,"(3.841221437700413,)",0.1870770649268454,54
22318.0,"(3.726461078329906,)",0.1838729196108814,54
22319.0,"(3.762389838445684,)",0.18451294945693936,54
22321.0,"(3.4123587200330983,)",0.16803436007511527,57
22322.0,"(3.1615907414535513,)",0.14953351831153247,57
22323.0,"(2.8133045674384514,)",0.13204172348256157,54
22324.0,"(2.8767400534526626,)",0.1320957152579397,54
22325.0,"(2.878461157749099,)",0.1306283978518384,56
22326.0,"(2.5196992732681367,)",0.116448647094739,56
22327.0,"(2.4801326609639394,)",0.11390897361127235,55
22328.0,"(2.6359906242222504,)",0.12125676343804719,55
22329.0,"(2.773276013946811,)",0.12796538877575991,56
22331.0,"(3.112345175018172,)",0.14384227219169923,53
22332.0,"(3.114542097029329,)",0.14220410301399153,53
22333.0,"(3.2053045974431855,)",0.1461341590654057,55
22334.0,"(3.27163478097234,)",0.14925051389255836,55
22335.0,"(3.1604118728170922,)",0.14430057490054557,55
22336.0,"(3.1543542477383464,)",0.143935934270619,54
22337.0,"(3.179390532492463,)",0.14595651471228455,53
22338.0,"(3.144218543084626,)",0.14520801819966456,54
22339.0,"(3.1677562301391955,)",0.14745567272953886,54
22341.0,"(3.3312495011970475,)",0.15645283939990093,55
22342.0,"(3.322709946723744,)",0.15660728897877207,57
22343.0,"(3.4298160046538677,)",0.16246968760113725,55
22344.0,"(3.222065472185446,)",0.15554391811894552,55
22345.0,"(2.856466905005853,)",0.14369826799795685,53
22346.0,"(2.9861400721577143,)",0.14949507363108325,56
22347.0,"(3.1649577349254794,)",0.15052815412019357,56
22348.0,"(3.339383471920565,)",0.16172342283851512,55
22349.0,"(3.4668961875978455,)",0.16801520033318337,56
22351.0,"(3.4016956354945904,)",0.1622677100179295,55
22352.0,"(3.5194376923049377,)",0.17249542624813488,55
22353.0,"(3.273899331885019,)",0.16179798981097038,57
22354.0,"(3.323145434439392,)",0.1571305482943753,57
22355.0,"(3.1794016525414537,)",0.15199416124071774,56
22356.0,"(2.9813065661562335,)",0.14332187669785118,59
22357.0,"(3.0451155643768506,)",0.14546258779616766,58
22358.0,"(3.0307067478303718,)",0.13975648016964537,61
22359.0,"(2.8486034302903978,)",0.1309065123067487,60
22361.0,"(2.776282994428544,)",0.13032872600767967,60
22362.0,"(2.789299850160154,)",0.13085668153602822,64
22363.0,"(2.837602683919211,)",0.13447037740327678,62
22364.0,"(2.8322096098502727,)",0.13464561434042382,64
22365.0,"(2.445588333757791,)",0.11504102001693028,65
22366.0,"(2.3799821610410596,)",0.11222628439223127,67
22367.0,"(2.3203645452180615,)",0.10908050785416402,67
22368.0,"(2.2810239721239727,)",0.10736793457413732,67
22369.0,"(2.2492886197707973,)",0.10588968453688248,67
22371.0,"(1.911893288366102,)",0.09010959146181055,68
22372.0,"(1.9838027093674915,)",0.09360102783924537,69
22373.0,"(1.9978579746481515,)",0.09452610577994623,71
22374.0,"(2.055826085037221,)",0.0977480678877773,70
22375.0,"(2.098901617541191,)",0.10011604604502371,70
22376.0,"(2.1418470749570004,)",0.1022215349827902,70
22377.0,"(2.164298983205823,)",0.10374077194194563,70
22378.0,"(2.1383007249213035,)",0.1042267152108575,66
22379.0,"(2.3427059657094333,)",0.1140577457766418,64
22381.0,"(2.4838443705977853,)",0.1281570220459494,66
22382.0,"(2.5818485928034614,)",0.12923087577586068,66
22383.0,"(2.768046667349899,)",0.13265369540503394,64
22384.0,"(2.8548081645930417,)",0.13559241372050362,65
22385.0,"(3.031189601243334,)",0.1463513883545149,64
22386.0,"(3.2938837795722544,)",0.15928770095071396,67
22387.0,"(3.2973146644755422,)",0.16065339656566152,66
22388.0,"(3.441693205001436,)",0.16871013937460758,65
22389.0,"(3.428812581323543,)",0.16624036426617467,66
22391.0,"(2.857610700386665,)",0.14089008059645014,67
22392.0,"(2.837118181214903,)",0.14005241552744885,68
22393.0,"(2.8393597590035444,)",0.14033351543521635,65
22394.0,"(2.816474526744644,)",0.13963409089471415,62
22395.0,"(2.7602598599762325,)",0.13784517565843107,63
22396.0,"(2.6664570423811194,)",0.13240519123528563,60
22397.0,"(2.594711463314141,)",0.13479947783653362,58
22398.0,"(2.554815809894141,)",0.12922380883736476,59
22399.0,"(2.6412488115881962,)",0.1264061250077873,61
22401.0,"(3.0314690260690065,)",0.146804404072946,61
22402.0,"(3.099702230493476,)",0.15030899697365574,61
22403.0,"(3.2453640038329143,)",0.1566535103816523,62
22404.0,"(3.4621095949490117,)",0.17094204696624052,61
22405.0,"(3.534230068524939,)",0.1709068233416043,63
22406.0,"(3.498070898334881,)",0.17009578537215275,61
22407.0,"(3.4707743795068646,)",0.16604057546888595,62
22408.0,"(3.44244763957023,)",0.16074364159228322,61
22409.0,"(3.580489878223668,)",0.16718046571207318,62
22411.0,"(3.2895631689652114,)",0.15112644540746223,64
22412.0,"(3.055880996257301,)",0.1404959090527086,62
22413.0,"(2.808914179779071,)",0.12901768173245565,63
22414.0,"(2.6849564499596794,)",0.12400564063128111,60
22415.0,"(2.352897371110081,)",0.10951235614915857,58
22416.0,"(2.5251098877947578,)",0.11821397107085259,55
22417.0,"(2.566996414473858,)",0.12127192925658527,54
22418.0,"(2.902599202030689,)",0.1371590330978703,54
22419.0,"(3.211610102105318,)",0.15171939510074967,56
22421.0,"(3.818068137225181,)",0.18217090455881432,56
22422.0,"(3.6591405855088186,)",0.17298198216260188,56
22423.0,"(3.738723425816818,)",0.17640451480719346,55
22424.0,"(3.536092896359634,)",0.16563009224038344,55
22425.0,"(3.573477392468223,)",0.16642747575979072,56
22426.0,"(3.610717012663988,)",0.16752224773701718,56
22427.0,"(3.7064955324137663,)",0.17418855002058037,55
22428.0,"(3.6201148483467644,)",0.16663678357381265,55
22429.0,"(3.529998743224491,)",0.16348304676504039,57
22431.0,"(3.6696939336206125,)",0.16891634688971496,56
22432.0,"(3.5514317828485673,)",0.16294484105146928,60
22433.0,"(3.4659070231575067,)",0.16038188288322372,59
22434.0,"(3.1930044832943922,)",0.1490893993422573,58
22435.0,"(2.9083553655854293,)",0.1351367393107618,58
22436.0,"(2.7260888853043537,)",0.12793620235437003,59
22437.0,"(2.610967653424248,)",0.12302379187280385,58
22438.0,"(2.494264807781833,)",0.11846291211275994,60
22439.0,"(2.4570081413736276,)",0.11708742483032053,62
22441.0,"(2.0622651501140132,)",0.09964317051291896,63
22442.0,"(1.896591172793158,)",0.09290639536285256,64
22443.0,"(1.987660846464057,)",0.09672089406316588,59
22444.0,"(2.204187070272836,)",0.10633001185593859,58
22445.0,"(2.4308026388132333,)",0.11635984281627691,59
22446.0,"(2.570332600919547,)",0.12242201192046416,60
22447.0,"(2.7470068387512763,)",0.13039454705681547,59
22448.0,"(2.7640946762859504,)",0.13054812076891378,59
22449.0,"(2.890338893506191,)",0.13648003477258544,60
22451.0,"(3.111753679994534,)",0.14667259187083656,61
22452.0,"(3.201228918774716,)",0.15067148690790544,61
22453.0,"(3.2352045741678443,)",0.15200442963232294,61
22454.0,"(3.340985805699941,)",0.1570668786927896,61
22455.0,"(3.348452289282008,)",0.15650446943400273,61
22456.0,"(3.1570772121246744,)",0.1496297904664984,61
22457.0,"(2.849624956453157,)",0.13526447597456343,61
22458.0,"(2.959655498893896,)",0.1399081675472339,59
22459.0,"(2.980001230620922,)",0.14062752327559622,58
22461.0,"(3.0532672967282926,)",0.1460970154139795,58
22462.0,"(3.365254269962391,)",0.1614459158836941,56
22463.0,"(3.2557704360346587,)",0.15771018264028067,57
22464.0,"(3.4139905040642198,)",0.16300151581337824,58
22465.0,"(3.6150236351442757,)",0.17306134763624165,57
22466.0,"(3.79780120932855,)",0.18297947970845654,57
22467.0,"(3.5084962332465293,)",0.17298913551131231,58
22468.0,"(3.560027207212454,)",0.17617980644235057,58
22469.0,"(3.457098179755876,)",0.16909980886806197,60
22471.0,"(3.332763949489115,)",0.15795694217145534,58
22472.0,"(3.512646183311108,)",0.16605586519866017,58
22473.0,"(3.2454214515906235,)",0.15361778030377676,61
22474.0,"(3.254681252334187,)",0.15866313162959206,61
22475.0,"(3.09774806922551,)",0.14663101052700703,60
22476.0,"(3.059197461142192,)",0.14382030820165692,61
22477.0,"(2.965562821259134,)",0.13915223910020708,61
22478.0,"(2.4782339732857848,)",0.11104198757726923,66
22479.0,"(2.2947323067673855,)",0.10392300500000912,63
22481.0,"(2.3321670510675534,)",0.10651431642261397,63
22482.0,"(2.2387783450527534,)",0.10291046194228443,66
22483.0,"(2.218506575054438,)",0.10394990093735852,65
22484.0,"(2.3260639219478345,)",0.10948885112190913,65
22485.0,"(2.188376564376779,)",0.10233600260530332,66
22486.0,"(2.2240202833437106,)",0.10326583565832348,67
22487.0,"(2.2989702929603877,)",0.10648269885011204,66
22488.0,"(2.026520881173897,)",0.09388467350219114,67
22489.0,"(2.1544182203910145,)",0.09918655349256579,68
22491.0,"(2.3320556650787867,)",0.10506831551249915,68
22492.0,"(2.5503630356464084,)",0.11413479880211956,68
22493.0,"(2.7191442779543022,)",0.12114218739948918,70
22494.0,"(2.839503750886029,)",0.12594836403864546,69
22495.0,"(2.708643372513258,)",0.11990916192492396,70
22496.0,"(2.734320080558902,)",0.12180117417048893,68
22497.0,"(2.4572306515878743,)",0.11350465698573577,68
22498.0,"(2.5468946259394456,)",0.12002132207438758,63
22499.0,"(2.661315297725471,)",0.12666258438227856,62
22501.0,"(2.774472425971593,)",0.13225355200086017,64
22502.0,"(2.9118658509755293,)",0.13860475053572943,64
22503.0,"(3.171374363190305,)",0.1499251538430578,62
22504.0,"(2.805887595496255,)",0.1282127777079492,63
22505.0,"(3.0873988184120784,)",0.14043782974264357,64
22506.0,"(3.1514678601507646,)",0.14499715804236724,66
22507.0,"(3.256053381175163,)",0.14439969439807707,65
22508.0,"(3.2783416168499864,)",0.1501251005371104,65
22509.0,"(3.2007130501824683,)",0.1471215179919405,65
22511.0,"(3.2199051819114843,)",0.14435553765644463,66
22512.0,"(3.16077732447624,)",0.14279063154008642,66
22513.0,"(2.739363256073482,)",0.12250809265551019,67
22514.0,"(2.588618905194949,)",0.11595779204281877,67
22515.0,"(2.555680816220932,)",0.1148469073639581,69
22516.0,"(2.585426267711193,)",0.11665055673918893,67
22517.0,"(2.6226228357067516,)",0.11891098747182192,68
22518.0,"(2.3146380959890838,)",0.10804997613734793,65
22519.0,"(2.3760702938608205,)",0.11466804197734716,64
22521.0,"(2.5367324045995407,)",0.11766632229312272,60
22522.0,"(2.3876390422076534,)",0.114677687477678,60
22523.0,"(2.630095264217835,)",0.12571293489099736,60
22524.0,"(2.841446732231836,)",0.1350869406894464,59
22525.0,"(2.9704353754133423,)",0.14648634365589885,61
22526.0,"(3.2095330054030926,)",0.15333313917766647,59
22527.0,"(3.3917442219181253,)",0.15524229342798437,60
22528.0,"(3.439805253421083,)",0.16024961927611645,59
22529.0,"(3.6427606701399506,)",0.16952685652306276,61
22531.0,"(3.562276467129571,)",0.17042465034646517,63
22532.0,"(3.6830413162295774,)",0.17498185344915973,61
22533.0,"(3.780500122438044,)",0.17904497598659602,61
22534.0,"(3.4673157568759945,)",0.15845070058412514,64
22535.0,"(3.5132919717152,)",0.1604529122434338,64
22536.0,"(3.091197559822101,)",0.1424740197659555,63
22537.0,"(3.153545720811448,)",0.14528625475079732,64
22538.0,"(2.761411234448612,)",0.12815905084397042,66
22539.0,"(2.8417890553702163,)",0.13204327453115405,65
22541.0,"(2.50057271396137,)",0.11892969128422413,61
22542.0,"(2.372006658224066,)",0.11256583506349302,59
22543.0,"(2.349673960307276,)",0.11159711142961358,59
22544.0,"(2.586890194820008,)",0.12305038833694687,57
22545.0,"(2.822193523951134,)",0.13449766515214667,57
22546.0,"(3.0858455436070207,)",0.1473521315429084,57
22547.0,"(3.2587619652812805,)",0.15530347426575966,56
22548.0,"(3.1922117675117376,)",0.15330431140708753,58
22549.0,"(3.2517691148752843,)",0.15342220782026209,57
22551.0,"(3.7022861363751094,)",0.17272398023926577,58
22552.0,"(3.6814684234087665,)",0.16850068473909027,58
22553.0,"(3.956759774217691,)",0.18214081864257503,57
22554.0,"(3.6256909414585783,)",0.16824940774881297,58
22555.0,"(3.7848843753147214,)",0.17738751273152997,58
22556.0,"(3.581346865530145,)",0.16601590456670695,57
22557.0,"(3.345891393993972,)",0.15685674927791815,58
22558.0,"(3.477041185349515,)",0.16342483145098874,58
22559.0,"(3.213355503003169,)",0.15040870724509975,58
22561.0,"(2.616223392851934,)",0.12147955781757443,60
22562.0,"(2.465026484258607,)",0.11274344592508342,59
22563.0,"(2.3671431637011144,)",0.10781551776704237,58
22564.0,"(2.467528440645609,)",0.11225119856104608,60
22565.0,"(2.4288706011174863,)",0.11025909089416133,58
22566.0,"(2.605739537914833,)",0.1185163709884301,56
22567.0,"(2.8626617131115,)",0.13055012991230008,56
22568.0,"(2.799357233598812,)",0.1284503782424339,59
22569.0,"(2.941324407442959,)",0.13537292574599596,60
22571.0,"(3.1841962459535558,)",0.14753878372023832,58
22572.0,"(3.346978789123188,)",0.1555757516819331,59
22573.0,"(3.4660760711283713,)",0.161799079507266,59
22574.0,"(3.6219498585998675,)",0.16925135127581925,59
22575.0,"(3.6667429725268943,)",0.17161099263641572,59
22576.0,"(3.7715096883433015,)",0.17633085093114761,59
22577.0,"(3.7297145210515263,)",0.1737449973455283,60
22578.0,"(3.4562414035151336,)",0.16354944556787007,60
22579.0,"(3.2340023134450275,)",0.15434861882146486,57
22581.0,"(3.2656401613377417,)",0.15841858968537437,55
22582.0,"(3.3131224790469593,)",0.15554504514848222,56
22583.0,"(3.3764465792891056,)",0.16222835725336895,56
22584.0,"(3.5828864744545554,)",0.17297400324618317,56
22585.0,"(3.7168151399915934,)",0.17845864980446116,56
22586.0,"(3.8593003897987423,)",0.1857019514924291,58
22587.0,"(4.08817201886774,)",0.19200873941819,58
22588.0,"(3.755779144412646,)",0.18211523027974472,58
22589.0,"(3.4320603019481863,)",0.16909543900848814,60
22591.0,"(3.152022590912235,)",0.1485500220861455,58
22592.0,"(3.197931180469921,)",0.1515086111234601,59
22593.0,"(3.2657092751369055,)",0.15470358612120375,60
22594.0,"(2.945820748850515,)",0.1457104105948113,60
22595.0,"(2.969318959908426,)",0.1461752018625595,59
22596.0,"(2.989123927139006,)",0.1469396558080645,60
22597.0,"(2.976113888433008,)",0.14220768957199031,62
22598.0,"(2.700003725730534,)",0.12941174148334922,63
22599.0,"(2.3836770909006706,)",0.11579921254995319,62
22601.0,"(2.5936900098066498,)",0.12394416666238203,62
22602.0,"(2.675177704992057,)",0.12811557524560638,65
22603.0,"(2.5678702254328964,)",0.12296827502655364,65
22604.0,"(2.555105603084282,)",0.12169746597189621,65
22605.0,"(2.4081827606471062,)",0.11599728927566406,65
22606.0,"(2.232443485661843,)",0.10663399043910478,67
22607.0,"(1.990581499068842,)",0.09703791728659958,67
22608.0,"(1.950708049199681,)",0.09506290697623263,67
22609.0,"(1.979062100423378,)",0.09723881081101403,66
22611.0,"(2.087792561568871,)",0.10350061472206318,66
22612.0,"(2.19587266442913,)",0.10941586222335052,66
22613.0,"(2.1079373724269272,)",0.10526902284791954,69
22614.0,"(2.1600492546626486,)",0.1083875880614034,70
22615.0,"(2.198032921163701,)",0.1105886598846889,69
22616.0,"(2.221429316158113,)",0.1118576356672657,70
22617.0,"(2.25621085633353,)",0.11342159999858019,72
22618.0,"(2.068940631716354,)",0.10571760722040828,71
22619.0,"(2.0757781057250297,)",0.10564934073873976,70
22621.0,"(1.8026918364912423,)",0.09267205709077779,74
22622.0,"(1.7866731116831593,)",0.0919709934964212,71
22623.0,"(1.5438717130211597,)",0.0796015483273374,66
22624.0,"(1.7885229725950091,)",0.09285629690262295,65
22625.0,"(2.1294755463458577,)",0.11115861394841811,64
22626.0,"(2.4198669217119835,)",0.12543064714525515,65
22627.0,"(2.7587207375350564,)",0.14294831186204754,62
22628.0,"(3.110420205648058,)",0.1597654337715062,62
22629.0,"(3.322089938434952,)",0.16977020359727005,62
22631.0,"(3.54507894888555,)",0.17636622544932204,62
22632.0,"(3.322800412056712,)",0.16628100386347355,64
22633.0,"(3.445545897052239,)",0.17114791943385255,65
22634.0,"(3.383741607089252,)",0.16721663205115167,64
22635.0,"(3.245469179854839,)",0.16023557156152898,66
22636.0,"(3.156319348256313,)",0.15622230008825802,64
22637.0,"(3.096722261083202,)",0.14834349723027454,66
22638.0,"(3.0717911606208177,)",0.14570181246616942,66
22639.0,"(3.129491402140377,)",0.14697079464321702,65
22641.0,"(2.8159721309991,)",0.13380497290315083,67
22642.0,"(2.454010892756633,)",0.11772481969935461,67
22643.0,"(2.4874292954990422,)",0.11985561796441964,65
22644.0,"(2.1473984883950714,)",0.10269947013533678,68
22645.0,"(2.172599113223523,)",0.10376293298719905,70
22646.0,"(2.107747313413825,)",0.09804224251201267,64
22647.0,"(2.2589341336331814,)",0.1059101251292716,62
22648.0,"(2.4787555475556755,)",0.11676960632425425,60
22649.0,"(2.6818523220095267,)",0.12641224426362763,63
22651.0,"(3.066608491630723,)",0.14451391221697846,61
22652.0,"(3.220013268244779,)",0.15151340491875234,61
22653.0,"(3.3065185131088994,)",0.15139717451018173,61
22654.0,"(3.518746555026541,)",0.16209871231241071,62
22655.0,"(3.662307490147841,)",0.1691116983739673,62
22656.0,"(3.7562157953011606,)",0.17230620457295634,61
22657.0,"(3.9140549963639564,)",0.17583177176779585,63
22658.0,"(4.066102717483262,)",0.1830305043436816,62
22659.0,"(4.212862065069633,)",0.19029989681715945,62
22661.0,"(3.9994463794011827,)",0.18965198943006287,64
22662.0,"(3.6820277764690448,)",0.1775254230074902,63
22663.0,"(3.6477887083847236,)",0.17747861745271976,64
22664.0,"(3.071862839016809,)",0.1428441146402692,65
22665.0,"(2.8757881488353454,)",0.1351678379914037,63
22666.0,"(2.56343818706033,)",0.11887013868603566,63
22667.0,"(2.394994437189467,)",0.11239587099327542,64
22668.0,"(2.059537831654081,)",0.09711831015625,63
22669.0,"(2.16278162910038,)",0.10197912621076177,64
22671.0,"(2.1958039455890743,)",0.10277183299750439,59
22672.0,"(2.2018703617596227,)",0.10438511461775635,59
22673.0,"(2.489247115481406,)",0.11840214107885517,56
22674.0,"(2.7643077579682407,)",0.13220365487465585,55
22675.0,"(3.048447435739743,)",0.1463979114424992,54
22676.0,"(3.3590949824290894,)",0.16061486880872675,54
22677.0,"(3.3154646321648342,)",0.16042580860083325,55
22678.0,"(3.338643648167636,)",0.16221486317586373,56
22679.0,"(3.284612551131254,)",0.16057425616416235,55
22681.0,"(2.985723322158601,)",0.14655330450376056,58
22682.0,"(3.0680865487297178,)",0.14701763635888168,56
22683.0,"(3.422676199203784,)",0.1633298371458324,55
22684.0,"(3.505119267724888,)",0.16358765316661963,57
22685.0,"(3.6638383494155375,)",0.17197852953856943,56
22686.0,"(3.5691964117426798,)",0.1684708291557974,56
22687.0,"(3.08185139831694,)",0.14907435893881582,57
22688.0,"(3.3148808712505993,)",0.16129114106911013,56
22689.0,"(3.3239826248563107,)",0.16257656896750916,56
22691.0,"(2.8699167869030098,)",0.13800826956549284,57
22692.0,"(2.673184651747006,)",0.12728777702575705,58
22693.0,"(2.5003062523137793,)",0.11708467969333608,57
22694.0,"(2.482323310434766,)",0.11644365125203289,58
22695.0,"(2.2659150441177935,)",0.10508648809295368,55
22696.0,"(2.2346869740659128,)",0.10371148673773904,57
22697.0,"(2.3272994424650943,)",0.10768675752484883,55
22698.0,"(2.4915762522612748,)",0.11512226938281139,56
22699.0,"(2.6626234665799817,)",0.12316550832585711,57
22701.0,"(3.019920674569666,)",0.1405976775948256,57
22702.0,"(3.2592601326244384,)",0.15205002210681695,58
22703.0,"(3.266533477881612,)",0.15403995080711572,59
22704.0,"(3.509370433297765,)",0.1666756148403077,58
22705.0,"(3.5495331278107276,)",0.16884548301466085,59
22706.0,"(3.4657063666303882,)",0.16397739859881172,59
22707.0,"(3.434822878210191,)",0.16279563882680542,60
22708.0,"(2.9677632337496394,)",0.14379136652649654,60
22709.0,"(2.847812388472898,)",0.13872924456040048,60
22711.0,"(2.6687051667867685,)",0.13473234115750474,57
22712.0,"(2.814329815500089,)",0.14139786233474771,56
22713.0,"(2.890569985629821,)",0.15091307066370488,57
22714.0,"(2.8683400348924577,)",0.14433071582507345,57
22715.0,"(2.946532417837282,)",0.14815452417029323,56
22716.0,"(3.1324018753202574,)",0.15519034633958373,57
22717.0,"(3.2485755803301917,)",0.16107607046087916,59
22718.0,"(2.7477379810367046,)",0.13907412703309352,63
22719.0,"(2.897396472045017,)",0.14195909001351914,61
22721.0,"(3.0861727610777607,)",0.15007734469343506,62
22722.0,"(2.9008878759927152,)",0.1417441015582814,63
22723.0,"(2.969926506403255,)",0.14419584300968216,63
22724.0,"(2.721322505104538,)",0.13002912607061426,64
22725.0,"(2.401672883161679,)",0.11200834859551036,63
22726.0,"(2.3921252149834995,)",0.10956069208606822,64
22727.0,"(2.427369622290524,)",0.11007492621425963,63
22728.0,"(2.453376752159237,)",0.11098632920274919,65
22729.0,"(2.2641486756620632,)",0.10506977101727996,65
22731.0,"(2.5028861230204216,)",0.11710031093120622,65
22732.0,"(2.6162221436899182,)",0.12315906147670934,66
22733.0,"(2.7497871520552892,)",0.13003343312614787,67
22734.0,"(2.6381451926500104,)",0.12510130608701178,67
22735.0,"(2.626791589385186,)",0.12502625919224242,67
22736.0,"(2.3969229172623927,)",0.11340631175907058,68
22737.0,"(2.2753486349227834,)",0.10798926250686859,70
22738.0,"(2.1641524350420815,)",0.10311959899095778,68
22739.0,"(2.1079765635435685,)",0.1020079187830471,66
22741.0,"(2.1858217996247737,)",0.11101375229944484,63
22742.0,"(2.3955358054594176,)",0.12320626845779575,62
22743.0,"(2.323107234843676,)",0.12590222682314905,62
22744.0,"(2.5529094326980073,)",0.13215260611940213,62
22745.0,"(2.7806845182890694,)",0.13731067672279748,62
22746.0,"(2.810926573553696,)",0.14124008851541814,65
22747.0,"(2.8181496082975497,)",0.1422761719108027,65
22748.0,"(2.9965811871556416,)",0.15006218736071086,64
22749.0,"(3.151394495095172,)",0.15282484091012136,64
22751.0,"(3.1221647547252194,)",0.15313999018336785,66
22752.0,"(3.2018475278711547,)",0.1578010969417531,65
22753.0,"(2.8309541418812736,)",0.13494087807268662,65
22754.0,"(2.7131351082364787,)",0.1294075828717975,65
22755.0,"(2.4773519587292436,)",0.11847192419915971,69
22756.0,"(2.292328390856645,)",0.11031626452401587,66
22757.0,"(2.3590150056720636,)",0.11359448055577251,67
22758.0,"(2.482313207562826,)",0.11972292020349973,67
22759.0,"(2.541224474940571,)",0.12200794361031823,66
22761.0,"(2.6461662358933995,)",0.12987983239178244,61
22762.0,"(2.8389232331540586,)",0.13970237339758815,60
22763.0,"(2.8320563995543546,)",0.14590537402680917,60
22764.0,"(2.685119732799404,)",0.13476154647201558,60
22765.0,"(2.8083665923521326,)",0.1335365303746587,62
22766.0,"(2.9878800382827815,)",0.14460117731154815,61
22767.0,"(3.254158569008376,)",0.157661315282443,60
22768.0,"(3.510887039614881,)",0.17010323104271216,61
22769.0,"(3.6342870342111757,)",0.171170254765674,61
22771.0,"(3.8945155819641353,)",0.1829319854026792,62
22772.0,"(3.852614812424995,)",0.18065438714196314,62
22773.0,"(3.5832934051494845,)",0.1662781081182327,62
22774.0,"(3.419247758210382,)",0.15868869930027157,65
22775.0,"(3.2407480506143393,)",0.15082431076252556,64
22776.0,"(3.348068594028773,)",0.1552562565668993,63
22777.0,"(3.2242043207644753,)",0.1492593267703398,64
22778.0,"(3.162337259330231,)",0.146075532686121,63
22779.0,"(2.8406155056436244,)",0.1319216057147425,64
22781.0,"(2.393443791991102,)",0.11516793232318452,61
22782.0,"(2.309484277301343,)",0.11081429306228716,59
22783.0,"(2.2410013081414086,)",0.10719237504431865,57
22784.0,"(2.254696530097771,)",0.10789571619402202,57
22785.0,"(2.5536172164157693,)",0.12255195684327055,54
22786.0,"(2.756376242975573,)",0.1325571950824376,56
22787.0,"(3.105219526985146,)",0.14906342219514193,54
22788.0,"(3.164245785182323,)",0.15183078909617254,56
22789.0,"(3.5226068767241108,)",0.17051858572717427,57
22791.0,"(3.7209325339284085,)",0.17962522694247238,55
22792.0,"(3.4940644368468337,)",0.17026616279284976,58
22793.0,"(3.833691415116955,)",0.18642464080786958,55
22794.0,"(3.6509311814114893,)",0.17683948753735584,55
22795.0,"(3.844260302114775,)",0.1849076649291463,56
22796.0,"(3.8663503630475438,)",0.18659869242702182,55
22797.0,"(3.6930397343623307,)",0.17566341232077126,55
22798.0,"(3.823695707985374,)",0.1820791518890704,57
22799.0,"(3.3985418353748065,)",0.1603113731022569,56
22801.0,"(2.9536379729553572,)",0.13681344327915437,58
22802.0,"(2.4864633639919576,)",0.11539191697552817,59
22803.0,"(2.1440843730937225,)",0.09841095235878153,57
22804.0,"(2.2687235902476925,)",0.10407502579217812,54
22805.0,"(2.480240837189919,)",0.11432054941771486,55
22806.0,"(2.5989388147810546,)",0.12059065082609062,56
22807.0,"(2.78753317619469,)",0.1303603554786219,57
22808.0,"(2.854326277060486,)",0.13455081652478942,57
22809.0,"(2.930717069355919,)",0.13909878772235357,57
22811.0,"(3.3818674162675415,)",0.16068755466389223,57
22812.0,"(3.4206147898141523,)",0.1622563982624747,60
22813.0,"(3.456910784369269,)",0.1635862352250674,58
22814.0,"(3.570052337180838,)",0.16879629985813588,58
22815.0,"(3.5957567356982953,)",0.16914994638957614,59
22816.0,"(3.6064620489367663,)",0.16950545965251504,61
22817.0,"(3.361911819692927,)",0.15879848088945792,60
22818.0,"(3.1391061907973805,)",0.14838294069343722,59
22819.0,"(3.064088737753532,)",0.147441443530804,56
22821.0,"(2.9059615317667635,)",0.1476345999690538,54
22822.0,"(3.184930620068147,)",0.15360587545878335,54
22823.0,"(3.5035716000262873,)",0.1718899301775959,55
22824.0,"(3.746243759643935,)",0.1842655185549986,57
22825.0,"(3.8905278681199817,)",0.19395155209572487,55
22826.0,"(4.055959733711428,)",0.1977433738428935,56
22827.0,"(3.969449258682728,)",0.19806871683753097,56
22828.0,"(3.894206321081267,)",0.1929848017709502,56
22829.0,"(3.8695039696593017,)",0.18599804733258973,60
22831.0,"(3.811179813484476,)",0.18615346518165846,57
22832.0,"(3.5508787713069423,)",0.17332003329402929,57
22833.0,"(3.4981212650832623,)",0.16976083840032063,59
22834.0,"(3.2051463872532615,)",0.1503070925646974,59
22835.0,"(2.9520797418725993,)",0.13829977874524366,58
22836.0,"(2.4806514108576434,)",0.11788318479422251,59
22837.0,"(2.4539109039084743,)",0.11684027722088072,61
22838.0,"(2.3990541124320983,)",0.11437274269929812,62
22839.0,"(2.212242413395367,)",0.10676409149359965,61
22841.0,"(2.299382621593195,)",0.11222576191531335,63
22842.0,"(2.318602065585958,)",0.11362998850050181,64
22843.0,"(2.3643492951736658,)",0.11682767993971711,66
22844.0,"(2.4031210183249514,)",0.11958628274926832,66
22845.0,"(2.2135774250220694,)",0.1093302292812425,66
