step,system_mean_speed,0_average_speed,0_queue_length
10430.0,"(8.0028703827867,)",0.38197117126662494,12
10440.0,"(8.467365610020265,)",0.4204757509670143,6
10450.0,"(6.495242026785229,)",0.3061015111629276,11
10460.0,"(9.894298441829346,)",0.47053026742856546,8
10470.0,"(8.61911797535074,)",0.4079373591265475,9
10480.0,"(7.503678340391477,)",0.3493720906016497,12
10490.0,"(5.680717138072268,)",0.258693197598228,16
10500.0,"(8.339655583239203,)",0.36870661310577196,11
10510.0,"(7.618468532785384,)",0.34924778187617134,14
10520.0,"(7.947884286072074,)",0.36704053647053575,9
10530.0,"(6.524778202631248,)",0.2956975083922125,16
10540.0,"(7.710313428313837,)",0.37142122410976053,11
10550.0,"(7.005512287440917,)",0.32023658051646076,16
10560.0,"(7.9415500826162235,)",0.3793352172134565,8
10570.0,"(7.5597826322765425,)",0.370137846995481,12
10580.0,"(8.775602762403162,)",0.4350495237561393,8
10590.0,"(6.542515043648839,)",0.3181345783991642,14
10600.0,"(7.806586248705755,)",0.3704513364945232,11
10610.0,"(6.528349638658884,)",0.3061889214994984,14
10620.0,"(9.628032245932644,)",0.4572424882691786,6
10630.0,"(9.508094650340908,)",0.4463833146353229,10
10640.0,"(6.281374472407168,)",0.29475975717644737,14
10650.0,"(6.029162611001346,)",0.3066900263196832,13
10660.0,"(5.970142159517509,)",0.28054373489212187,16
10670.0,"(7.469854577855208,)",0.3656531485411613,12
10680.0,"(6.073837919818431,)",0.2981838003368497,13
10690.0,"(6.844782444390635,)",0.3470161457921753,9
10700.0,"(9.392553267429735,)",0.4524230959944204,10
10710.0,"(8.160683066772663,)",0.39994517124320383,8
10720.0,"(6.50826601767367,)",0.30211479864747937,16
10730.0,"(7.644022001224107,)",0.369864712795315,11
10740.0,"(8.118154958033628,)",0.37213327752144904,7
10750.0,"(9.177502678685702,)",0.4249536712274038,9
10760.0,"(8.36156550622393,)",0.3746211043503969,6
10770.0,"(6.157421803585286,)",0.28172663490355504,14
10780.0,"(8.466488826632238,)",0.3974132934039646,10
10790.0,"(6.714439603772134,)",0.31130090928073284,12
10800.0,"(7.776623171319956,)",0.38605166547476216,9
10810.0,"(6.222817251614239,)",0.291832317723461,9
10820.0,"(9.111271391102523,)",0.42341977063895886,12
10830.0,"(6.298526916713378,)",0.2896160119990338,15
10840.0,"(6.976726369298811,)",0.33904861718095974,15
10850.0,"(7.349441928507161,)",0.35485262510573135,12
10860.0,"(6.966391489494363,)",0.3376710655677883,18
10870.0,"(5.9547817145968995,)",0.29206577568896586,13
10880.0,"(6.830082633383134,)",0.32200967045174195,19
10890.0,"(5.8649778975233335,)",0.2795390950530536,23
10900.0,"(4.877179874286484,)",0.2272903296542456,20
10910.0,"(6.830577143506571,)",0.30784311222161603,22
10920.0,"(5.32032739327841,)",0.24321906457333303,24
10930.0,"(4.472062833875823,)",0.20487538198330987,28
10940.0,"(6.865245767637908,)",0.33531288234955026,17
10950.0,"(5.951285478442004,)",0.29303483255249196,19
10960.0,"(4.726997434679361,)",0.21740456214007492,27
10970.0,"(6.71513351485978,)",0.3151756494851542,19
10980.0,"(5.328490063110953,)",0.2509105176738631,19
10990.0,"(6.039886298924857,)",0.2698156072152917,14
11000.0,"(7.02964875327051,)",0.3287932123244314,19
11010.0,"(3.8859558533131273,)",0.186131220667577,25
11020.0,"(5.646932136981069,)",0.2665147954453048,22
11030.0,"(5.687973345743315,)",0.2632064464603912,19
11040.0,"(5.82986657011794,)",0.2641465559837558,19
11050.0,"(6.5595398651281664,)",0.3117167146232863,14
11060.0,"(7.859967153071219,)",0.3572248940928635,14
11070.0,"(6.770194227708108,)",0.32065043888251765,14
11080.0,"(7.063817754961718,)",0.33514280450693135,19
11090.0,"(5.303121397355629,)",0.24401683550315095,21
11100.0,"(7.04143612572785,)",0.3383581721264668,14
11110.0,"(6.1737666884141715,)",0.30425482407398785,17
11120.0,"(7.969453605103004,)",0.38368406026574303,12
11130.0,"(6.249889244614855,)",0.28580277983114083,18
11140.0,"(8.038060866208438,)",0.3836936085482007,11
11150.0,"(7.1110892592942365,)",0.34240670763995196,16
11160.0,"(5.6161219859701434,)",0.2539755086929286,15
11170.0,"(8.108700032698293,)",0.37734891545580423,10
11180.0,"(8.694935301961529,)",0.4073627740783598,12
11190.0,"(6.467928083765607,)",0.30276946192272325,16
11200.0,"(7.0785623803210385,)",0.3447588497263678,13
11210.0,"(7.376092981289614,)",0.362669373744707,15
11220.0,"(7.397117848775918,)",0.3714924520725671,10
11230.0,"(7.615298905405228,)",0.35683349657499747,15
11240.0,"(5.937277454461179,)",0.28173312594078626,16
11250.0,"(7.224982640284966,)",0.34143910950751166,14
11260.0,"(5.892341403623914,)",0.2697290541434001,20
11270.0,"(6.826723373696472,)",0.32412030730941627,14
11280.0,"(5.591226904358595,)",0.2493907491836456,17
11290.0,"(7.623284164257229,)",0.36484457509709045,14
11300.0,"(7.829228158630639,)",0.3477271926963822,13
11310.0,"(8.591622372935191,)",0.3904788190896267,9
11320.0,"(7.544449544096433,)",0.3402079376217114,15
11330.0,"(5.086223829858637,)",0.24772635559288664,14
11340.0,"(8.162901169611867,)",0.4069120544006061,13
11350.0,"(6.788429039005298,)",0.32548930033180384,13
11360.0,"(7.048377347065877,)",0.32181191642171375,15
11370.0,"(8.066535895489675,)",0.3901089275527445,12
11380.0,"(7.010181680938942,)",0.33534026049895255,11
11390.0,"(6.39517128915067,)",0.30722558856596666,16
11400.0,"(6.712944497278141,)",0.3149505648610003,12
11410.0,"(7.341754277363752,)",0.32584642417313486,13
11420.0,"(7.627150564186923,)",0.35415481676022914,9
11430.0,"(8.581794888717226,)",0.3949963042217474,10
11440.0,"(6.296935372106439,)",0.2832266986188652,13
11450.0,"(7.534704225526174,)",0.36051868262861164,11
11460.0,"(8.132816035578317,)",0.36551140691949235,12
11470.0,"(7.0259864561087095,)",0.31262954864198567,13
11480.0,"(7.262293477495193,)",0.32869583709101724,16
11490.0,"(6.123219481698795,)",0.29909024844716975,11
11500.0,"(6.555604561651972,)",0.3021115171214149,16
11510.0,"(6.76760363217874,)",0.3247116000462013,10
11520.0,"(7.225232395023305,)",0.32744600899083376,14
11530.0,"(7.244770704354343,)",0.3407272905117986,14
11540.0,"(7.86740823493702,)",0.36942079850073567,10
11550.0,"(9.54162801100824,)",0.456051783830957,10
11560.0,"(6.566113993971349,)",0.30597932754554974,14
11570.0,"(6.46322018198402,)",0.3115240047843122,14
11580.0,"(6.005484913765107,)",0.2873813069457956,18
11590.0,"(6.584899478721147,)",0.31813398659952974,13
11600.0,"(8.771819143669763,)",0.4227590976562013,14
11610.0,"(7.210528150589212,)",0.3537835188357005,10
11620.0,"(7.102071024940953,)",0.3277596088678243,16
11630.0,"(6.5373439231609085,)",0.3128924850026329,12
11640.0,"(6.146527381727423,)",0.28439981381537693,19
11650.0,"(7.274629108221933,)",0.3391319356206725,14
11660.0,"(6.441046328060972,)",0.30099057951786684,17
11670.0,"(7.833795608627404,)",0.362732051684182,11
11680.0,"(7.0389643731574925,)",0.32367888420006397,13
11690.0,"(6.050952112811223,)",0.28771232847023587,17
11700.0,"(7.548244626868466,)",0.3703736559444997,11
11710.0,"(6.563463272941504,)",0.32859965893752296,17
11720.0,"(6.365779657708683,)",0.3023529101435843,13
11730.0,"(6.592305902429403,)",0.3265496848669084,17
11740.0,"(5.297578861613268,)",0.24206606860084118,23
11750.0,"(5.945182159491453,)",0.28939000873537496,13
11760.0,"(6.702710928315412,)",0.33054388810602003,17
11770.0,"(5.024802315539548,)",0.25117595604322474,18
11780.0,"(8.158551017422086,)",0.39370762161542566,16
11790.0,"(5.599636975644718,)",0.28299868311892934,20
11800.0,"(4.668154923256481,)",0.20813006334560055,24
11810.0,"(6.610574916473001,)",0.30118213004124167,16
11820.0,"(6.408061488909761,)",0.313789376721992,18
11830.0,"(5.63352686412349,)",0.2644991532978485,16
11840.0,"(6.150201970932945,)",0.2948049432815639,12
11850.0,"(8.00088397921412,)",0.3802523088768653,12
11860.0,"(5.992623237796244,)",0.27373633206457404,16
11870.0,"(5.96088694167774,)",0.29291380257968314,14
11880.0,"(6.535102337056674,)",0.29557026993968233,15
11890.0,"(6.9621658638671144,)",0.33113367253699766,12
11900.0,"(6.607434288276622,)",0.30586682446569025,15
11910.0,"(7.244244383152507,)",0.34758983204044636,12
11920.0,"(5.894852389365537,)",0.28211262128418435,14
11930.0,"(7.221033535291448,)",0.3409649133907292,12
11940.0,"(6.604481823787527,)",0.30685671767337397,13
11950.0,"(6.843493043819106,)",0.31339046148975747,10
11960.0,"(8.038903488140573,)",0.37743039913450666,12
11970.0,"(6.347638025970006,)",0.30643630786753934,10
11980.0,"(5.359609794440276,)",0.253105764111872,14
11990.0,"(6.960507064885733,)",0.3408216468017346,11
12000.0,"(8.360392129913526,)",0.38854876111635545,13
12010.0,"(5.637192722641088,)",0.2709080873965361,11
12020.0,"(8.351605008298833,)",0.39192087200046455,11
12030.0,"(8.707338621166143,)",0.4220851441170839,8
12040.0,"(5.600241833937068,)",0.2666426937122219,16
12050.0,"(7.372988194451949,)",0.3621791423686974,13
12060.0,"(6.667508669097384,)",0.33688787178847696,15
12070.0,"(9.144575582402485,)",0.42530559530805406,9
12080.0,"(8.077759985186779,)",0.38302593888950076,10
12090.0,"(7.697417839348883,)",0.3772209286122929,12
12100.0,"(7.219159694831449,)",0.33651043225327026,15
12110.0,"(7.657556412568104,)",0.3610166985633101,15
12120.0,"(6.428842621594012,)",0.29004523178541336,13
12130.0,"(6.9155261534425465,)",0.35516978724792686,13
12140.0,"(7.575776407460598,)",0.3759491822609012,9
12150.0,"(8.272497642511297,)",0.3920254426928082,14
12160.0,"(7.263486481087447,)",0.3376376908631575,10
12170.0,"(7.605959901162513,)",0.35459214650695525,13
12180.0,"(7.635680223510706,)",0.35389318807092773,5
12190.0,"(8.92371436680363,)",0.422154346308795,9
12200.0,"(8.20362061272473,)",0.3875101663344729,9
12210.0,"(6.125812429503221,)",0.27628439324221865,17
12220.0,"(8.197388188515081,)",0.38116994317911645,11
12230.0,"(6.6132749200289,)",0.3096871278784659,13
12240.0,"(9.446228170113146,)",0.44411101242445367,8
12250.0,"(5.989399878145401,)",0.2907763100197625,9
12260.0,"(9.448725454112049,)",0.45390634518582784,10
12270.0,"(9.00468658707593,)",0.4294560804024338,9
12280.0,"(6.947848115983144,)",0.3350206000003951,12
12290.0,"(7.601136267196824,)",0.3563924041148389,15
12300.0,"(5.885116511458316,)",0.28149869200430067,12
12310.0,"(7.06880235138955,)",0.3496366453806474,15
12320.0,"(7.341621491951633,)",0.3572858096541915,13
12330.0,"(7.183627694831932,)",0.3553838971432958,16
12340.0,"(6.48543098896979,)",0.31011481167108307,11
12350.0,"(5.597835892141137,)",0.2743875062890698,17
12360.0,"(5.592726486642251,)",0.2637332578154035,21
12370.0,"(6.360467919224481,)",0.29526299257383487,16
12380.0,"(7.565727698563575,)",0.3505024097409282,18
12390.0,"(5.485377215527481,)",0.25392736585978054,14
12400.0,"(6.982044055047832,)",0.3234582459974603,14
12410.0,"(5.376772966626651,)",0.24861917880251508,18
12420.0,"(6.562090768438123,)",0.30897938229249045,11
12430.0,"(6.357760006092852,)",0.3015180860619188,14
12440.0,"(7.268642442727237,)",0.33521385065989556,14
12450.0,"(5.63731328610069,)",0.25765060910594173,15
12460.0,"(6.4171560755856225,)",0.32896362718339806,16
12470.0,"(4.953814033600824,)",0.2510312379713495,20
12480.0,"(7.368823810270044,)",0.3496315036333242,12
12490.0,"(6.67037079570281,)",0.32806952459858457,16
12500.0,"(7.2470305231647405,)",0.3500235992007482,16
12510.0,"(7.606796770937148,)",0.3748201595153643,13
12520.0,"(6.398025539964835,)",0.2927379457957583,12
12530.0,"(6.973427941252304,)",0.3423121162225255,16
12540.0,"(6.063460784037822,)",0.2914029105924216,12
12550.0,"(8.402216290520062,)",0.39625115025480545,12
12560.0,"(6.838331524223459,)",0.3080026719434391,14
12570.0,"(9.214350219456126,)",0.4229908590493904,10
12580.0,"(8.941935883137543,)",0.4243429715481131,12
12590.0,"(6.217400105053988,)",0.3149565030770425,10
12600.0,"(6.622090866533119,)",0.3212442273099812,15
12610.0,"(6.568279400702513,)",0.3007339204902832,13
12620.0,"(7.452563705950971,)",0.34451744773033693,14
12630.0,"(6.434894906263667,)",0.29803397543449184,11
12640.0,"(6.988005141961055,)",0.33696924610405327,16
12650.0,"(5.770224864890139,)",0.27742622586359306,22
12660.0,"(6.568464863795386,)",0.3099206639501072,18
12670.0,"(5.166958246401372,)",0.24107227131448708,22
12680.0,"(5.213944160045609,)",0.24511394855854068,20
12690.0,"(5.685740397184726,)",0.26340299237592124,20
12700.0,"(5.442439170791372,)",0.24800057251357824,18
12710.0,"(5.5729024271597165,)",0.2639834540054855,17
12720.0,"(4.16537230858852,)",0.19872162722009948,24
12730.0,"(5.9643949324077585,)",0.3046322144065309,18
12740.0,"(7.343473755482717,)",0.3601232196137399,17
12750.0,"(5.919383295436276,)",0.29543970910561984,18
12760.0,"(3.9164321574956276,)",0.18746351504510422,20
12770.0,"(6.508682204956441,)",0.3104099033664055,18
12780.0,"(6.105524543970953,)",0.3074086852218505,19
12790.0,"(6.136575553367019,)",0.28937591440817434,25
12800.0,"(5.175748990049261,)",0.2553074683023984,21
12810.0,"(6.307454915149205,)",0.3078722436265728,18
12820.0,"(5.409005728770052,)",0.24874025510304185,22
12830.0,"(6.858010706807381,)",0.32751893780780167,13
12840.0,"(7.095377790470462,)",0.32634881936367816,15
12850.0,"(7.449378227203358,)",0.34727931775045634,8
12860.0,"(8.918482326894472,)",0.4322974844081754,10
12870.0,"(6.681596580237411,)",0.3158183825196548,12
12880.0,"(8.521701247512796,)",0.3921449150442146,15
12890.0,"(6.322762167932102,)",0.3020824486519924,9
12900.0,"(7.145965605463859,)",0.3333834881741155,12
12910.0,"(7.388169433306124,)",0.3756089900918584,8
12920.0,"(7.459353956848686,)",0.3540860848114668,11
12930.0,"(8.58261341050841,)",0.4173171845612748,10
12940.0,"(7.628353010782669,)",0.373546726173755,7
12950.0,"(8.093011485523016,)",0.3841536362676474,12
12960.0,"(7.62882080552235,)",0.36024822819376917,9
12970.0,"(7.944863923119527,)",0.36405947583379805,12
12980.0,"(7.813105821714284,)",0.3538068509315425,6
12990.0,"(9.776652797652147,)",0.44567027524372116,10
13000.0,"(6.641664368004589,)",0.3083483082969813,13
13010.0,"(7.815813217565166,)",0.36458670729884046,10
13020.0,"(6.9726670135845685,)",0.3216871199594419,8
13030.0,"(7.534875349942732,)",0.36544008881875556,13
13040.0,"(6.768096752369449,)",0.3349470729644348,10
13050.0,"(6.106258271909958,)",0.3003750584041644,13
13060.0,"(6.624327834338152,)",0.3128857430672333,10
13070.0,"(7.923130888038888,)",0.3701613036981532,11
13080.0,"(9.225598131531735,)",0.4260178322533435,7
13090.0,"(7.696687528896411,)",0.35494971490323124,10
13100.0,"(9.943988119696895,)",0.45827855608823104,6
13110.0,"(8.351217518875016,)",0.38735976321716176,8
13120.0,"(7.033227661195223,)",0.3386028685198101,13
13130.0,"(6.641506122430458,)",0.3053028175498952,14
13140.0,"(8.652299502451632,)",0.41382857130328193,10
13150.0,"(7.057912186118059,)",0.34453536035895915,6
13160.0,"(9.045946128125426,)",0.416822509421084,8
13170.0,"(9.276087886464682,)",0.45739984939316686,7
13180.0,"(6.464585684440167,)",0.312110713901468,6
13190.0,"(8.862750010962175,)",0.4179651924384751,11
13200.0,"(8.987433877437919,)",0.4186407631691496,8
13210.0,"(6.856857052695532,)",0.3010558123730261,11
13220.0,"(8.851103200059384,)",0.410321631544841,10
13230.0,"(6.808464447779901,)",0.3308617106655071,9
13240.0,"(7.175713599127725,)",0.32158201054148217,14
13250.0,"(7.750729580363841,)",0.37937402628147465,10
13260.0,"(6.622080846652019,)",0.3201143258201118,12
13270.0,"(7.272724914548633,)",0.35372002410595715,12
13280.0,"(7.333016812232957,)",0.34790230958751434,15
13290.0,"(7.798063072688112,)",0.3715415939045773,11
13300.0,"(7.405702353637744,)",0.33291018714938003,15
13310.0,"(8.794317566707642,)",0.4020374990909047,9
13320.0,"(7.697128424018467,)",0.3623122787826669,11
13330.0,"(7.172391466594418,)",0.34273703910190473,10
13340.0,"(7.4817608367295785,)",0.35689132483542696,7
13350.0,"(7.6642535959218225,)",0.37118365494783145,11
13360.0,"(7.352043421339945,)",0.35139920866670876,11
13370.0,"(5.951034346099602,)",0.27740689852046013,14
13380.0,"(5.699232312556536,)",0.26894687544439333,15
13390.0,"(8.232276056852177,)",0.3802042236122859,17
13400.0,"(6.292805830002359,)",0.2995701583390951,12
13410.0,"(7.204503114933343,)",0.3433595443185529,13
13420.0,"(5.678112813866035,)",0.2561545513588905,16
13430.0,"(6.3613373865893506,)",0.2877452449042655,12
13440.0,"(6.641888102034603,)",0.3023039984570026,13
13450.0,"(6.6138094657664945,)",0.31904900419777116,11
13460.0,"(7.105034462745632,)",0.33618640343061096,17
13470.0,"(7.352266971914078,)",0.3485274152013395,13
13480.0,"(5.484115021068217,)",0.25143225856439316,19
13490.0,"(6.450262689222466,)",0.31363905014054727,13
13500.0,"(6.056715785560619,)",0.27629955202443685,16
13510.0,"(7.3919199572085255,)",0.34118361288685384,15
13520.0,"(6.629127418398035,)",0.3103253265330121,17
13530.0,"(6.529647628778635,)",0.3134094193440058,12
13540.0,"(5.782731566129905,)",0.28087814963117325,16
13550.0,"(6.142534735412407,)",0.2881870948649228,12
13560.0,"(7.543633183674417,)",0.347593362342364,13
13570.0,"(6.3044235209558686,)",0.314434945523007,13
13580.0,"(6.89510083201625,)",0.3350378503476141,16
13590.0,"(7.164881368595168,)",0.34593280449136005,19
13600.0,"(4.74350856890893,)",0.21837604728936877,19
13610.0,"(5.990341258041102,)",0.2898374746115608,19
13620.0,"(5.529063384560144,)",0.2590293127966049,22
13630.0,"(6.412609129228634,)",0.3129119901867934,15
13640.0,"(6.826835737572046,)",0.3304715395863405,15
13650.0,"(7.195153912637207,)",0.3289170742330806,20
13660.0,"(6.843041873692898,)",0.33145220114447876,13
13670.0,"(6.4199039172497026,)",0.30275700596159955,18
13680.0,"(4.936181177608324,)",0.2150689807104889,21
13690.0,"(7.783667126837926,)",0.3783408574515886,15
13700.0,"(6.199276874035018,)",0.31035384732930804,16
13710.0,"(8.376734408301024,)",0.3883662657801643,9
13720.0,"(7.1672118636890145,)",0.336915069011206,13
13730.0,"(5.818083340584123,)",0.2800415773370923,17
13740.0,"(8.031622764134674,)",0.3968933683728859,11
13750.0,"(6.899756520211033,)",0.32004853173241976,14
13760.0,"(6.897967938792713,)",0.33554221217830366,14
13770.0,"(5.222332774800269,)",0.2452453703687809,19
13780.0,"(7.738085550940182,)",0.3855245911020107,12
13790.0,"(5.685945521771485,)",0.2719479530054346,12
13800.0,"(8.949031932957354,)",0.4166096537552607,12
13810.0,"(5.778237649994217,)",0.26544646077660977,9
13820.0,"(9.136220931150424,)",0.43135154462824565,10
13830.0,"(8.558491374947069,)",0.4040856598739621,9
13840.0,"(6.711979542322918,)",0.30961714906793997,13
13850.0,"(6.534660137584023,)",0.312093317528905,9
13860.0,"(6.903776218644557,)",0.3302184838531262,13
13870.0,"(7.330775722352019,)",0.33309405141304943,9
13880.0,"(7.51525512533862,)",0.343261173979358,12
13890.0,"(8.27024374912735,)",0.3866973464296837,10
13900.0,"(6.4750877236219395,)",0.30383995411517806,13
13910.0,"(8.19826410468094,)",0.3973699203153475,11
13920.0,"(6.479917661111996,)",0.3081832621337699,15
13930.0,"(8.288005806611691,)",0.4150512979369331,11
13940.0,"(7.611604197984473,)",0.36425009515229556,11
13950.0,"(9.308356124777035,)",0.4285230488236864,9
13960.0,"(6.773450160470543,)",0.30282380041378837,13
13970.0,"(8.197979244530998,)",0.39573663686681043,9
13980.0,"(7.182950023469026,)",0.3443803310374289,7
13990.0,"(7.6799095627647445,)",0.3735647254072887,13
14000.0,"(6.9370261673052305,)",0.34076327783797367,7
14010.0,"(6.040380113007213,)",0.30018127389849497,13
14020.0,"(6.875270135740689,)",0.33937718262989025,10
14030.0,"(8.629151336341797,)",0.4105670602115006,12
14040.0,"(9.61902111290469,)",0.45782152743348253,6
14050.0,"(7.019507537833343,)",0.3312151831223273,11
14060.0,"(9.98644473775825,)",0.45758508011897303,5
14070.0,"(7.905093154001273,)",0.3638837800516115,13
14080.0,"(7.996170936757236,)",0.3735435678883098,11
14090.0,"(6.760606868121803,)",0.3140512209029651,15
14100.0,"(6.7063026755159605,)",0.319264321920407,13
14110.0,"(7.27864718144614,)",0.3497190435410513,15
14120.0,"(5.672993364717694,)",0.27063821012441613,19
14130.0,"(8.019054413098269,)",0.3659044973260091,15
14140.0,"(5.459747715340632,)",0.2525202715036198,15
14150.0,"(7.641113087178625,)",0.35155500839260195,15
14160.0,"(6.171400118095824,)",0.27676005604228626,18
14170.0,"(7.986041285786861,)",0.3739200736716476,12
14180.0,"(8.011158276226158,)",0.38167851239808204,14
14190.0,"(7.6321015960449365,)",0.37001729070560024,9
14200.0,"(6.7445981592298985,)",0.32208648581345667,14
14210.0,"(7.469151939659575,)",0.356954248481942,11
14220.0,"(6.746554580535595,)",0.3335591223177699,9
14230.0,"(7.208023197290382,)",0.3634236622204405,14
14240.0,"(6.352899054056697,)",0.32061876601481726,12
14250.0,"(7.343349218634637,)",0.35904090209612743,13
14260.0,"(7.249793794820248,)",0.34091631287927177,11
14270.0,"(7.799528997253939,)",0.3665569928720837,12
14280.0,"(9.665229858459567,)",0.47126654704806775,7
14290.0,"(7.722205910062104,)",0.35307682672383695,11
14300.0,"(10.152204657207205,)",0.47092995167758683,6
14310.0,"(8.358453167566793,)",0.3849629874662201,9
14320.0,"(7.6372358215855485,)",0.38195683450117923,8
14330.0,"(6.006293338326623,)",0.2927484241138064,12
14340.0,"(7.588914848802121,)",0.35980453416543656,13
14350.0,"(8.697097972794861,)",0.4030007211973012,9
14360.0,"(7.272494815607548,)",0.34776258438470636,9
14370.0,"(8.973398593792473,)",0.42250060987449933,10
14380.0,"(8.311641249290833,)",0.3933824837605669,8
14390.0,"(6.351072482056749,)",0.30861286892870676,14
14400.0,"(8.861752626867636,)",0.4263741251273996,10
14410.0,"(6.2275927360651515,)",0.2939769359270466,14
14420.0,"(8.018587104990836,)",0.3878567266895041,9
14430.0,"(6.16185825782514,)",0.29167059668518996,15
14440.0,"(7.044484102386989,)",0.35022747446903063,14
14450.0,"(6.487046640578688,)",0.3176724740449175,22
14460.0,"(5.711849810303979,)",0.2705244105340709,28
14470.0,"(5.78888084337653,)",0.2883154026573868,22
14480.0,"(5.419451550130212,)",0.2692074403287802,23
14490.0,"(4.367924264020278,)",0.2114218438543449,25
14500.0,"(4.723255159067871,)",0.22620628583088154,19
14510.0,"(6.5572196485549625,)",0.2942834509467755,23
14520.0,"(3.584852177352404,)",0.15923371468925476,27
14530.0,"(4.879270088947295,)",0.23506621915974232,24
14540.0,"(6.042499180696256,)",0.28514056416281175,20
14550.0,"(5.66748987340453,)",0.26475485227203194,16
14560.0,"(7.0004171668680595,)",0.31336637221966446,13
14570.0,"(4.849133212527115,)",0.23004115949431758,14
14580.0,"(7.662051694665242,)",0.37634891087310507,13
14590.0,"(6.543403394540414,)",0.3219141660837632,21
14600.0,"(5.415075346819953,)",0.24603828499683694,25
14610.0,"(5.636062522471957,)",0.2716364766731994,18
14620.0,"(6.14493330012676,)",0.2868742179948625,23
14630.0,"(5.255874223743375,)",0.25700200256705624,16
14640.0,"(7.58713800680821,)",0.3513176515821279,15
14650.0,"(5.441718452315934,)",0.2528760777665195,16
14660.0,"(9.375269929670944,)",0.4454144391833809,11
14670.0,"(6.287088590677812,)",0.2912167136735158,18
14680.0,"(8.727063781296573,)",0.4110109437699582,11
14690.0,"(8.265560010153486,)",0.40495900872749396,13
14700.0,"(4.762427485944246,)",0.22700780041493335,17
14710.0,"(9.206579704562934,)",0.41784618734253054,9
14720.0,"(9.268570425500592,)",0.42088045252463735,11
14730.0,"(6.82149238927915,)",0.326413547298822,12
14740.0,"(7.448134023801303,)",0.36238858015964787,14
14750.0,"(6.524615213282218,)",0.29943322241321063,14
14760.0,"(6.075677717751683,)",0.2623085935630742,18
14770.0,"(5.939855222282973,)",0.28710977505054547,13
14780.0,"(8.262918252184358,)",0.3923514359513889,13
14790.0,"(5.4894819705673985,)",0.2557616370326581,19
14800.0,"(6.814055790815771,)",0.31671975574103456,12
14810.0,"(7.666574796453301,)",0.34381966361251276,17
14820.0,"(8.842399294698454,)",0.429158689951941,10
14830.0,"(6.639953941047281,)",0.3133315878000427,15
14840.0,"(7.7707113620283765,)",0.352866753829893,8
14850.0,"(8.80120963683652,)",0.4043219616238337,12
14860.0,"(6.371267141811091,)",0.30835404306843406,11
14870.0,"(7.198151891089296,)",0.349092976197573,12
14880.0,"(6.412109714820359,)",0.30731200442550066,15
14890.0,"(6.917073792579852,)",0.33112164242407405,15
14900.0,"(7.926661828816194,)",0.3745522847525597,9
14910.0,"(7.25768752573045,)",0.3464718118625929,16
14920.0,"(6.787964569810237,)",0.3273523810262718,14
14930.0,"(7.206254079587484,)",0.34227660607934013,15
14940.0,"(9.881551608546214,)",0.47414272885446296,9
14950.0,"(7.724023418116694,)",0.37338418679413143,12
14960.0,"(9.812513605709732,)",0.45315352731934816,7
14970.0,"(7.092120495425247,)",0.32360944983176143,10
14980.0,"(7.4765566647839785,)",0.35564220117137424,11
14990.0,"(6.841883280350505,)",0.3221058545925893,12
15000.0,"(5.109598084922842,)",0.24333102131153392,14
15010.0,"(8.27704505897067,)",0.3979742694095727,12
15020.0,"(8.536290842932774,)",0.4056686394352237,10
15030.0,"(8.276775527695703,)",0.38208800428722944,13
15040.0,"(7.414510712749122,)",0.352921796672335,8
15050.0,"(7.653359770339797,)",0.3658691950180624,12
15060.0,"(7.9501341544415896,)",0.3676656160617049,7
15070.0,"(10.660481252721812,)",0.49363192736041056,9
15080.0,"(8.61314040395243,)",0.39278930570209913,12
15090.0,"(6.925151173936931,)",0.34314411630573444,13
15100.0,"(6.160255130587139,)",0.28482973479008067,17
15110.0,"(6.647059196384975,)",0.31876726927367205,15
15120.0,"(6.312895212507368,)",0.2837180282855255,18
15130.0,"(6.621646219071958,)",0.30849013772594275,13
15140.0,"(7.349502438719646,)",0.34237356871136726,13
15150.0,"(8.676444071772625,)",0.4073768955505507,10
15160.0,"(7.649533631775546,)",0.3468621611208207,16
15170.0,"(7.8876473476171896,)",0.37886294278362437,12
15180.0,"(5.883317619507389,)",0.2893196146193886,15
15190.0,"(8.675615972354407,)",0.4065059492134915,12
15200.0,"(8.600176285834728,)",0.38794794381823844,11
15210.0,"(7.194135273776904,)",0.3326488217121501,14
15220.0,"(6.092454418013306,)",0.29162661505399795,17
15230.0,"(6.259668660020583,)",0.29509509703769815,18
15240.0,"(4.65753581160472,)",0.2025827502329273,24
15250.0,"(6.362452605189048,)",0.2994377851897473,15
15260.0,"(7.139576968031204,)",0.33722648791114035,18
15270.0,"(5.1005815665383505,)",0.24851984955975825,16
15280.0,"(7.776267602380466,)",0.36292128701026155,15
15290.0,"(6.4016654240342765,)",0.30072422978919966,13
15300.0,"(8.693950946800424,)",0.41580109928533315,11
15310.0,"(5.654283946876315,)",0.27442561504525637,12
15320.0,"(9.45622445106983,)",0.452856086743965,10
15330.0,"(7.634491702351215,)",0.36352237008610894,11
15340.0,"(6.10942562087181,)",0.30383458479407843,14
15350.0,"(5.716264121984285,)",0.2806080353611391,22
15360.0,"(4.92700425753832,)",0.23979774717048635,19
15370.0,"(6.258518903448147,)",0.3138222454420085,21
15380.0,"(6.118430421415407,)",0.2847269181967968,18
15390.0,"(7.440216418401462,)",0.3587228838911147,19
15400.0,"(5.239162000425508,)",0.24094125477660444,23
