step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1490.0,3,58.0,5.8,2.952483807708032,3,51.0,0.0,3,51.0,False,,
1495.0,1,22.0,2.75,8.113354243213136,1,22.0,0.0,1,22.0,False,,
1500.0,0,0.0,0.0,15.614498866287862,0,0.0,1.0,0,0.0,False,,
1505.0,0,0.0,0.0,12.134176789191836,0,0.0,0.8782744397856744,0,0.0,False,,
1510.0,0,0.0,0.0,13.139437415876202,0,0.0,0.1736400562412659,0,0.0,False,,
1515.0,2,3.0,0.42857142857142855,11.176131971209198,2,3.0,0.0013161027584567989,2,3.0,False,,
1520.0,2,13.0,1.8571428571428572,8.781909916769806,2,11.0,0.2019265724725169,2,11.0,False,,
1525.0,2,13.0,3.25,0.5415337243009131,2,11.0,0.016395121895658303,2,11.0,False,,
1530.0,2,23.0,5.75,3.7093462786926734,2,21.0,0.0,2,21.0,False,,
1535.0,1,22.0,7.333333333333333,4.463833158602697,1,20.0,0.0,1,20.0,False,,
1540.0,1,27.0,4.5,4.527618851277105,1,25.0,0.0,1,25.0,False,,
1545.0,0,0.0,0.0,13.990849956763094,0,0.0,1.0,0,0.0,False,,
1550.0,0,0.0,0.0,19.355106802053285,0,0.0,1.0,0,0.0,False,,
1555.0,0,0.0,0.0,12.270973649203695,0,0.0,0.4841010020447576,0,0.0,False,,
1560.0,0,0.0,0.0,4.135489425032898,0,0.0,0.0711287683709061,0,0.0,False,,
1565.0,1,4.0,0.6666666666666666,5.29526000464988,1,4.0,0.0,1,4.0,False,,
1570.0,1,9.0,1.5,13.031166146030472,1,9.0,0.0,1,9.0,False,,
1575.0,0,0.0,0.0,15.76614292770406,0,0.0,0.686445907379446,0,0.0,False,,
1580.0,0,0.0,0.0,10.163013702898144,0,0.0,0.35374108925548103,0,0.0,False,,
1585.0,5,2.0,0.2857142857142857,0.633968433691938,1,2.0,0.030419284148323865,1,2.0,False,,
1590.0,2,10.0,1.4285714285714286,8.160319292067522,2,10.0,4.055757654819972e-05,2,10.0,False,,
1595.0,1,8.0,1.3333333333333333,12.992592522911615,1,8.0,0.0,1,8.0,False,,
1600.0,1,13.0,2.1666666666666665,12.88438443562824,1,13.0,0.4978705433213162,1,13.0,False,,
1605.0,0,0.0,0.0,6.875654599866428,0,0.0,0.2663133085121816,0,0.0,False,,
1610.0,1,2.0,0.5,3.4034628572201275,1,2.0,0.004738939967650042,1,2.0,False,,
1615.0,1,7.0,1.75,6.163429635666461,1,5.0,0.0,1,5.0,False,,
1620.0,1,12.0,6.0,3.6214254378300845,1,10.0,0.0,1,10.0,False,,
1625.0,2,0.0,0.0,3.7512448615157634,0,0.0,1.0,0,0.0,False,,
1630.0,0,0.0,0.0,14.570764202175399,0,0.0,1.0,0,0.0,False,,
1635.0,0,0.0,0.0,14.36712001016315,0,0.0,0.9603578640933352,0,0.0,False,,
1640.0,0,0.0,0.0,13.204596346023182,0,0.0,0.4129453153220246,0,0.0,False,,
1645.0,0,0.0,0.0,11.69281420851599,0,0.0,0.08071149314768322,0,0.0,False,,
1650.0,2,5.0,0.5,6.562772684725533,2,5.0,0.32651260237337454,2,5.0,False,,
1655.0,3,20.0,2.2222222222222223,4.130109149075125,3,20.0,0.10606697896405577,3,20.0,False,,
1660.0,4,32.0,4.0,5.2577632742397595,4,32.0,0.009093817066735958,4,32.0,False,,
1665.0,4,47.0,7.833333333333333,2.166206637466239,4,47.0,0.0,4,47.0,False,,
1670.0,3,44.0,7.333333333333333,4.6836252225344746,3,35.0,0.0,3,35.0,False,,
1675.0,2,46.0,9.2,6.323254650597944,2,37.0,0.0,2,37.0,False,,
1680.0,0,0.0,0.0,5.573134766616831,0,0.0,1.0,0,0.0,False,,
1685.0,3,0.0,0.0,5.915750821720377,0,0.0,1.0,0,0.0,False,,
1690.0,0,0.0,0.0,11.256462111736388,0,0.0,1.0,0,0.0,False,,
1695.0,0,0.0,0.0,17.69357869241267,0,0.0,0.7126560531232424,0,0.0,False,,
1700.0,0,0.0,0.0,15.03475370288748,0,0.0,0.5700395437006514,0,0.0,False,,
1705.0,0,0.0,0.0,8.495507812820547,0,0.0,0.36201662974976606,0,0.0,False,,
1710.0,1,4.0,0.4444444444444444,2.2022723939762847,1,4.0,0.04194272748315599,1,4.0,False,,
1715.0,4,20.0,2.857142857142857,3.6971736584043398,4,20.0,0.00017317063415837745,4,20.0,False,,
1720.0,2,23.0,4.6,2.0564791570851186,2,19.0,0.0,2,19.0,False,,
1725.0,2,33.0,8.25,6.248258325036865,2,29.0,0.0,2,29.0,False,,
1730.0,0,0.0,0.0,0.9884943080725529,0,0.0,1.0,0,0.0,False,,
1735.0,0,0.0,0.0,11.62065100149408,0,0.0,1.0,0,0.0,False,,
1740.0,0,0.0,0.0,19.523924666564977,0,0.0,1.0,0,0.0,False,,
1745.0,0,0.0,0.0,12.192022425181094,0,0.0,0.7673893296154666,0,0.0,False,,
1750.0,0,0.0,0.0,12.729792517878447,0,0.0,0.1693041864793178,0,0.0,False,,
1755.0,1,3.0,0.42857142857142855,11.368295653685903,1,3.0,0.33723577510805297,1,3.0,False,,
1760.0,1,8.0,1.1428571428571428,7.212325457759353,1,12.0,0.22144522706137018,1,12.0,False,,
1765.0,1,13.0,2.6,5.566094026558671,1,13.0,0.023837009260791506,1,13.0,False,,
1770.0,2,23.0,7.666666666666667,0.3963586749915579,2,23.0,0.0,2,23.0,False,,
1775.0,2,33.0,11.0,3.155059757899725,2,33.0,0.0,2,33.0,False,,
1780.0,1,28.0,4.0,5.340223632738755,1,28.0,0.0,1,28.0,False,,
1785.0,1,33.0,5.5,12.302028447045211,1,33.0,0.0,1,33.0,False,,
1790.0,0,0.0,0.0,16.634407402409202,0,0.0,1.0,0,0.0,False,,
1795.0,0,0.0,0.0,13.68134071688828,0,0.0,0.5858516247461106,0,0.0,False,,
1800.0,0,0.0,0.0,8.280612905398284,0,0.0,0.11781109438589125,0,0.0,False,,
1805.0,2,2.0,0.2,4.3275262667248695,1,2.0,0.0006326735437199337,1,2.0,False,,
1810.0,0,0.0,0.0,13.610358874363277,0,6.0,0.04911959300362982,0,6.0,False,,
1815.0,0,0.0,0.0,17.65965549055881,0,0.0,1.0,0,0.0,False,,
1820.0,0,0.0,0.0,12.374745901119834,0,0.0,0.38132557605318407,0,0.0,False,,
1825.0,5,1.0,0.09090909090909091,2.6537402491137656,1,1.0,0.055720917464374034,1,1.0,False,,
1830.0,3,8.0,0.7272727272727273,5.7044929332073,3,8.0,0.0007954434355775393,3,8.0,False,,
1835.0,3,23.0,2.090909090909091,10.19909804119663,3,19.0,0.0,3,19.0,False,,
1840.0,1,13.0,1.3,11.374348907532788,1,13.0,0.49599103565082175,1,13.0,False,,
1845.0,1,18.0,2.25,9.332586360711284,1,18.0,0.2918245297565683,1,18.0,False,,
1850.0,2,24.0,4.8,5.091309478069616,2,24.0,0.019246591518726826,2,24.0,False,,
1855.0,2,8.0,2.6666666666666665,0.3510265356483151,2,35.0,0.018239313694990808,2,35.0,False,,
1860.0,1,11.0,3.6666666666666665,3.8039090937783917,1,11.0,0.0,1,11.0,False,,
1865.0,0,0.0,0.0,8.241815186265509,0,15.0,0.045715812204756796,0,15.0,False,,
1870.0,0,0.0,0.0,16.76311165785149,0,0.0,1.0,0,0.0,False,,
1875.0,0,0.0,0.0,10.998787078786869,0,0.0,1.0,0,0.0,False,,
1880.0,0,0.0,0.0,12.491410609454555,0,0.0,0.3956139463994765,0,0.0,False,,
1885.0,0,0.0,0.0,12.077554274831042,0,0.0,0.05208528900299528,0,0.0,False,,
1890.0,2,7.0,1.0,11.233850478173292,2,7.0,0.26888517891437497,2,7.0,False,,
1895.0,1,10.0,2.0,1.6088321661831029,1,10.0,0.08422559370746788,1,10.0,False,,
1900.0,3,19.0,3.8,2.7948287951134283,3,19.0,0.0008050476278054101,3,19.0,False,,
1905.0,2,14.0,2.8,5.8542881021195425,2,12.0,0.0,2,12.0,False,,
1910.0,2,24.0,8.0,1.970035494122339,2,22.0,0.0,2,22.0,False,,
1915.0,1,17.0,8.5,0.6352683880965915,1,15.0,0.0,1,15.0,False,,
1920.0,1,22.0,11.0,4.671643947299176,1,20.0,0.0,1,20.0,False,,
1925.0,3,0.0,0.0,3.384577073857705,0,0.0,1.0,0,0.0,False,,
1930.0,0,0.0,0.0,11.009122377254403,0,0.0,1.0,0,0.0,False,,
1935.0,0,0.0,0.0,18.142480705722146,0,0.0,1.0,0,0.0,False,,
1940.0,0,0.0,0.0,15.341567644546023,0,0.0,0.5136113807442855,0,0.0,False,,
1945.0,0,0.0,0.0,7.166331834775576,0,0.0,0.27824866099265366,0,0.0,False,,
1950.0,3,8.0,0.8888888888888888,2.175067823811716,3,8.0,0.03674367931085258,3,8.0,False,,
1955.0,5,24.0,3.0,2.087769906345154,5,24.0,0.0002966114349532519,5,24.0,False,,
1960.0,4,42.0,6.0,3.8025615336028458,4,42.0,0.0,4,42.0,False,,
1965.0,2,34.0,5.666666666666667,4.468963671079784,2,25.0,0.0,2,25.0,False,,
1970.0,2,44.0,5.5,3.3618779715297156,2,35.0,0.0,2,35.0,False,,
1975.0,0,0.0,0.0,8.713298069433044,0,0.0,1.0,0,0.0,False,,
1980.0,0,0.0,0.0,16.815022488388703,0,0.0,1.0,0,0.0,False,,
1985.0,2,0.0,0.0,8.28077696900977,0,0.0,1.0185460793565373,0,0.0,False,,
1990.0,0,0.0,0.0,12.092256742441196,0,0.0,0.18168912920566976,0,0.0,False,,
1995.0,1,1.0,0.09090909090909091,15.488734606311182,1,1.0,0.5566488460067182,1,1.0,False,,
2000.0,1,6.0,0.6,9.544037914012016,1,5.0,0.2900959684035287,1,5.0,False,,
2005.0,2,13.0,1.3,6.863384499648449,2,12.0,0.045497992604417004,2,12.0,False,,
2010.0,4,24.0,3.0,3.287485409207731,4,23.0,0.0008343696581006517,4,23.0,False,,
2015.0,4,44.0,6.285714285714286,4.358390580504788,4,43.0,0.0,4,43.0,False,,
2020.0,2,38.0,4.222222222222222,4.918740780024008,2,37.0,0.0,2,37.0,False,,
2025.0,2,48.0,6.0,10.761978009710134,2,47.0,0.0,2,47.0,False,,
2030.0,0,0.0,0.0,14.3933590174977,0,0.0,1.0,0,0.0,False,,
2035.0,0,0.0,0.0,14.024854770266652,0,0.0,0.49241565494160766,0,0.0,False,,
2040.0,0,0.0,0.0,10.545108067717894,0,0.0,0.118089574082246,0,0.0,False,,
2045.0,1,2.0,0.3333333333333333,6.969027331243313,1,2.0,0.0006111742027954326,1,2.0,False,,
2050.0,0,0.0,0.0,15.283474498515798,0,0.0,1.0,0,0.0,False,,
2055.0,0,0.0,0.0,16.71603808595925,0,0.0,1.009074901106294,0,0.0,False,,
2060.0,0,0.0,0.0,9.829909162985519,0,0.0,0.38032104581056786,0,0.0,False,,
2065.0,5,1.0,0.14285714285714285,2.912529682981869,1,1.0,0.017687264868252135,1,1.0,False,,
2070.0,1,4.0,0.6666666666666666,6.874095099554798,1,4.0,0.0,1,4.0,False,,
2075.0,1,9.0,1.5,13.513171638712606,1,9.0,0.0,1,9.0,False,,
2080.0,0,0.0,0.0,14.521141689780569,0,0.0,0.9749242211191179,0,0.0,False,,
2085.0,0,0.0,0.0,9.203521150555213,0,0.0,0.3133293514165358,0,0.0,False,,
2090.0,1,1.0,0.3333333333333333,0.8525832278896822,1,1.0,0.024316577030709666,1,1.0,False,,
2095.0,2,9.0,3.0,2.8425373710064297,2,9.0,4.125847459420437e-06,2,9.0,False,,
2100.0,1,11.0,5.5,0.5834262009020224,1,5.0,0.0,1,5.0,False,,
2105.0,1,16.0,2.6666666666666665,6.149327388162249,1,10.0,0.0,1,10.0,False,,
2110.0,0,0.0,0.0,14.139596510432455,0,0.0,1.0,0,0.0,False,,
2115.0,0,0.0,0.0,11.013374364932966,0,0.0,1.0,0,0.0,False,,
2120.0,0,0.0,0.0,12.198789901715742,0,0.0,0.4854974200446171,0,0.0,False,,
2125.0,0,0.0,0.0,11.593623797258577,0,0.0,0.08474996402904236,0,0.0,False,,
2130.0,2,7.0,1.0,9.865656093986052,2,7.0,0.4093164154607831,2,7.0,False,,
2135.0,2,17.0,3.4,3.159028024051445,2,17.0,0.10659031475531167,2,17.0,False,,
2140.0,2,18.0,4.5,0.43019422120569006,2,18.0,0.009855628570130856,2,18.0,False,,
2145.0,2,28.0,7.0,3.0338883144577062,2,28.0,0.0,2,28.0,False,,
2150.0,1,13.0,3.25,6.252283794816837,1,5.0,0.0,1,5.0,False,,
2155.0,1,18.0,9.0,3.489660197226928,1,10.0,0.0,1,10.0,False,,
2160.0,0,0.0,0.0,1.1936071947084592,0,0.0,1.0,0,0.0,False,,
2165.0,3,0.0,0.0,4.741519263570863,0,0.0,1.0,0,0.0,False,,
2170.0,2,0.0,0.0,8.882200677300263,0,0.0,1.0,0,0.0,False,,
2175.0,0,0.0,0.0,16.631575135224093,0,0.0,1.0,0,0.0,False,,
2180.0,0,0.0,0.0,15.678246895316128,0,0.0,0.5281152620933656,0,0.0,False,,
2185.0,1,1.0,0.0625,9.897343856710128,1,1.0,0.33348090631304694,1,1.0,False,,
2190.0,2,8.0,0.5714285714285714,5.824667406441719,2,8.0,0.10997410639083133,2,8.0,False,,
2195.0,5,29.0,2.4166666666666665,3.5108233377447893,5,29.0,0.005817615370491922,5,29.0,False,,
2200.0,6,57.0,5.7,4.455077129949913,6,57.0,0.0,6,57.0,False,,
2205.0,4,55.0,6.875,3.6828053733493626,4,55.0,0.0,4,55.0,False,,
2210.0,3,62.0,6.2,3.2330041014843616,3,62.0,0.0,3,62.0,False,,
2215.0,1,24.0,3.0,7.725588066702377,1,24.0,0.0,1,24.0,False,,
2220.0,0,0.0,0.0,15.253368119110283,0,0.0,1.0,0,0.0,False,,
2225.0,0,0.0,0.0,12.193394072647477,0,0.0,0.9096416608463596,0,0.0,False,,
2230.0,0,0.0,0.0,13.610877646094977,0,0.0,0.1543210274897713,0,0.0,False,,
2235.0,1,3.0,0.42857142857142855,12.661520515879037,1,3.0,0.003613393873785885,1,3.0,False,,
2240.0,2,13.0,2.1666666666666665,8.812607745216201,2,13.0,0.19762895246528886,2,13.0,False,,
2245.0,1,13.0,3.25,0.5439473148970173,1,13.0,0.017078505465420012,1,13.0,False,,
2250.0,2,23.0,5.75,3.636587790641911,2,10.0,0.0,2,10.0,False,,
2255.0,1,23.0,7.666666666666667,3.3533760365873952,1,10.0,0.0,1,10.0,False,,
2260.0,1,28.0,4.666666666666667,4.4980046683582495,1,15.0,0.0,1,15.0,False,,
2265.0,0,0.0,0.0,13.520912221976351,0,0.0,1.0,0,0.0,False,,
2270.0,0,0.0,0.0,18.512661123187197,0,0.0,1.0,0,0.0,False,,
2275.0,0,0.0,0.0,15.72047215427551,0,0.0,0.6425364298230088,0,0.0,False,,
2280.0,0,0.0,0.0,3.709208797912424,0,0.0,0.1415578811287095,0,0.0,False,,
2285.0,1,1.0,0.16666666666666666,6.930480242852052,1,1.0,0.002524700182660392,1,1.0,False,,
2290.0,0,0.0,0.0,14.458756711806284,0,5.0,0.05046590972511301,0,5.0,False,,
2295.0,0,0.0,0.0,14.923670033703104,0,0.0,1.0,0,0.0,False,,
2300.0,0,0.0,0.0,9.742934100831778,0,0.0,0.4528008172301517,0,0.0,False,,
2305.0,5,1.0,0.14285714285714285,0.5855128613606368,1,1.0,0.08464918215168027,1,1.0,False,,
2310.0,2,7.0,1.0,5.9001006695188725,2,7.0,0.0012254461232926736,2,7.0,False,,
2315.0,2,17.0,2.4285714285714284,11.508546458775243,2,12.0,0.0,2,12.0,False,,
2320.0,1,12.0,2.0,12.067501407160014,1,12.0,0.4970137027924274,1,12.0,False,,
2325.0,1,17.0,2.8333333333333335,8.65383996292782,1,17.0,0.25293575631723136,1,17.0,False,,
2330.0,0,0.0,0.0,2.3907157722684316,0,0.0,0.026764513114422957,0,0.0,False,,
2335.0,1,5.0,1.6666666666666667,3.8101255663881397,1,5.0,0.0,1,5.0,False,,
2340.0,0,0.0,0.0,7.724907135830652,0,9.0,0.04669585097051048,0,9.0,False,,
2345.0,2,0.0,0.0,4.857354207675536,0,0.0,1.0,0,0.0,False,,
2350.0,0,0.0,0.0,14.780186038705835,0,0.0,1.0,0,0.0,False,,
2355.0,0,0.0,0.0,13.706499892358165,0,0.0,1.0,0,0.0,False,,
2360.0,0,0.0,0.0,12.736645388639134,0,0.0,0.37569206762478935,0,0.0,False,,
2365.0,1,1.0,0.09090909090909091,9.429100093047992,1,1.0,0.043227326535891994,1,1.0,False,,
2370.0,3,10.0,0.9090909090909091,6.781399702742766,3,10.0,0.28189875717525203,3,10.0,False,,
2375.0,3,25.0,2.5,4.836997800284125,3,19.0,0.0404491078835106,3,19.0,False,,
2380.0,3,19.0,2.111111111111111,5.02381792843247,3,19.0,0.0021129399556009563,3,19.0,False,,
2385.0,3,32.0,4.571428571428571,6.104630820870426,3,32.0,0.0,3,32.0,False,,
2390.0,2,24.0,4.8,6.369556930526778,2,24.0,0.0,2,24.0,False,,
2395.0,1,19.0,6.333333333333333,4.518939361867828,1,19.0,0.0,1,19.0,False,,
2400.0,0,0.0,0.0,8.303381297460854,0,0.0,1.0,0,0.0,False,,
2405.0,3,0.0,0.0,4.942177319936274,0,0.0,1.0,0,0.0,False,,
2410.0,0,0.0,0.0,10.99067949903634,0,0.0,1.0,0,0.0,False,,
2415.0,0,0.0,0.0,18.04741985421911,0,0.0,0.9894513046316074,0,0.0,False,,
2420.0,0,0.0,0.0,14.393767494258782,0,0.0,0.4557642537956307,0,0.0,False,,
2425.0,0,0.0,0.0,9.009019970074807,0,0.0,0.37368824343834595,0,0.0,False,,
2430.0,2,8.0,0.8888888888888888,4.011442119991792,2,8.0,0.04738148308532491,2,8.0,False,,
2435.0,4,16.0,2.2857142857142856,2.084291991638012,4,16.0,0.0006132297406594447,4,16.0,False,,
2440.0,3,30.0,5.0,4.62233613247552,3,30.0,0.0,3,30.0,False,,
2445.0,1,13.0,3.25,2.0176042661986417,1,13.0,0.0,1,13.0,False,,
2450.0,1,18.0,2.25,4.883676756214877,1,18.0,0.0,1,18.0,False,,
2455.0,0,0.0,0.0,9.872006966344884,0,0.0,1.0,0,0.0,False,,
2460.0,0,0.0,0.0,17.682230579301194,0,0.0,1.0,0,0.0,False,,
2465.0,0,0.0,0.0,12.14349694618079,0,0.0,0.8751240291911848,0,0.0,False,,
2470.0,0,0.0,0.0,13.020749664010332,0,0.0,0.15078047150499602,0,0.0,False,,
2475.0,1,2.0,0.2857142857142857,12.755217587841374,1,2.0,0.0008356606906352543,1,2.0,False,,
2480.0,1,7.0,1.1666666666666667,7.815112815251177,1,7.0,0.3176702666240236,1,7.0,False,,
2485.0,1,12.0,3.0,2.041736213614756,1,12.0,0.006099981585499098,1,12.0,False,,
2490.0,2,22.0,5.5,3.166765317575865,2,22.0,0.0,2,22.0,False,,
2495.0,2,32.0,10.666666666666666,4.407241039547675,2,32.0,0.0,2,32.0,False,,
2500.0,1,27.0,4.5,3.508602920100305,1,27.0,0.0,1,27.0,False,,
2505.0,1,32.0,5.333333333333333,11.618965713858628,1,5.0,0.0,1,5.0,False,,
2510.0,0,0.0,0.0,15.882700803722704,0,0.0,1.0,0,0.0,False,,
2515.0,0,0.0,0.0,15.308550522193062,0,0.0,0.7736271440583591,0,0.0,False,,
2520.0,0,0.0,0.0,9.055149106095554,0,0.0,0.19921674274409043,0,0.0,False,,
2525.0,2,1.0,0.1,4.173245066524826,1,1.0,0.004471785783146358,1,1.0,False,,
2530.0,0,0.0,0.0,13.195461949180297,0,0.0,1.0,0,0.0,False,,
2535.0,0,0.0,0.0,17.576448681121082,0,0.0,1.0,0,0.0,False,,
2540.0,0,0.0,0.0,13.39363019397916,0,0.0,0.5430318691283074,0,0.0,False,,
2545.0,4,0.0,0.0,4.140803739608865,0,0.0,0.08203190420165643,0,0.0,False,,
2550.0,4,12.0,1.2,5.78384434408932,4,12.0,0.00019684631359022213,4,12.0,False,,
2555.0,2,15.0,1.5,10.00211909305052,2,15.0,0.0,2,15.0,False,,
2560.0,2,25.0,2.7777777777777777,10.8861092640848,2,25.0,0.32963009705450447,2,25.0,False,,
2565.0,1,18.0,2.25,9.542223833184565,1,18.0,0.23885142133165843,1,18.0,False,,
2570.0,1,23.0,4.6,5.379563996697164,1,23.0,0.005992089580075057,1,23.0,False,,
2575.0,2,9.0,2.25,5.136793641360108,2,9.0,0.0,2,9.0,False,,
2580.0,1,10.0,3.3333333333333335,4.482981656209127,1,10.0,0.0,1,10.0,False,,
2585.0,0,0.0,0.0,6.801996843607218,0,0.0,1.0,0,0.0,False,,
2590.0,0,0.0,0.0,16.524757559978966,0,0.0,1.0,0,0.0,False,,
2595.0,0,0.0,0.0,11.252535211606268,0,0.0,1.0,0,0.0,False,,
2600.0,0,0.0,0.0,14.729377396554735,0,0.0,0.48535375096832506,0,0.0,False,,
2605.0,0,0.0,0.0,14.32787751664199,0,0.0,0.15734510933121584,0,0.0,False,,
2610.0,1,2.0,0.3333333333333333,10.497368132082975,1,2.0,0.4532048055645906,1,2.0,False,,
2615.0,0,0.0,0.0,1.6961551628980418,0,0.0,0.08969876277381077,0,0.0,False,,
2620.0,2,6.0,1.5,3.190997970200864,2,6.0,0.0004661097754010768,2,6.0,False,,
2625.0,1,7.0,1.75,6.747754340215534,1,7.0,0.0,1,7.0,False,,
2630.0,1,12.0,6.0,7.347139816583356,1,12.0,0.0,1,12.0,False,,
2635.0,0,0.0,0.0,1.259653443746841,0,0.0,1.0,0,0.0,False,,
2640.0,0,0.0,0.0,8.771424039638259,0,0.0,1.0,0,0.0,False,,
2645.0,3,0.0,0.0,3.668425424452713,0,0.0,1.0,0,0.0,False,,
2650.0,0,0.0,0.0,11.209303078580362,0,0.0,1.0,0,0.0,False,,
2655.0,0,0.0,0.0,17.665953111676846,0,0.0,1.0,0,0.0,False,,
2660.0,0,0.0,0.0,13.890299361888394,0,0.0,0.4805081678034986,0,0.0,False,,
2665.0,0,0.0,0.0,8.302511662395215,0,0.0,0.40401223594257557,0,0.0,False,,
2670.0,2,7.0,0.7777777777777778,1.9769081116275862,2,7.0,0.050994337843884116,2,7.0,False,,
2675.0,5,18.0,2.25,1.6788530243571491,5,18.0,0.0002143055488817556,5,18.0,False,,
2680.0,4,36.0,5.142857142857143,3.5784082728079842,4,36.0,0.0,4,36.0,False,,
2685.0,2,31.0,5.166666666666667,4.2736938654382355,2,24.0,0.0,2,24.0,False,,
2690.0,2,41.0,5.125,3.102738226217218,2,34.0,0.0,2,34.0,False,,
2695.0,0,0.0,0.0,8.529690952120395,0,0.0,1.0,0,0.0,False,,
2700.0,0,0.0,0.0,16.262980060401052,0,0.0,1.0,0,0.0,False,,
2705.0,2,0.0,0.0,7.895758043074982,0,0.0,0.9672618176172674,0,0.0,False,,
2710.0,0,0.0,0.0,12.822640089174905,0,0.0,0.43915017199522843,0,0.0,False,,
2715.0,1,2.0,0.18181818181818182,16.051507237764852,1,2.0,0.3938856029494993,1,2.0,False,,
2720.0,1,7.0,0.7,10.081872955300035,1,7.0,0.28548563658723,1,7.0,False,,
2725.0,1,12.0,1.3333333333333333,5.252688316684003,1,12.0,0.045032967063155356,1,12.0,False,,
2730.0,4,26.0,3.25,2.8641597647946204,4,26.0,0.0009957291334675544,4,26.0,False,,
2735.0,4,46.0,6.571428571428571,4.527894756937746,4,46.0,0.0,4,46.0,False,,
2740.0,2,40.0,4.444444444444445,5.0548922387107105,2,40.0,0.0,2,40.0,False,,
2745.0,2,50.0,6.25,11.062288893242659,2,23.0,0.0,2,23.0,False,,
2750.0,0,0.0,0.0,14.380533064589898,0,0.0,1.0,0,0.0,False,,
2755.0,0,0.0,0.0,14.721529980841371,0,0.0,0.5485666082417499,0,0.0,False,,
2760.0,0,0.0,0.0,10.309193273796973,0,0.0,0.10646421918662408,0,0.0,False,,
2765.0,1,4.0,0.6666666666666666,5.770990509126514,1,4.0,0.0,1,4.0,False,,
2770.0,0,0.0,0.0,15.010516797346094,0,0.0,1.0,0,0.0,False,,
2775.0,0,0.0,0.0,18.33933181451105,0,0.0,0.9698462801433726,0,0.0,False,,
2780.0,0,0.0,0.0,13.3542430742836,0,0.0,0.3148199654836918,0,0.0,False,,
2785.0,4,0.0,0.0,0.31781765239539145,0,0.0,0.025366423723683907,0,0.0,False,,
2790.0,1,4.0,0.6666666666666666,7.478208111485443,1,4.0,0.0,1,4.0,False,,
2795.0,0,0.0,0.0,15.84827557164004,0,0.0,1.0,0,0.0,False,,
2800.0,0,0.0,0.0,17.057296471141463,0,0.0,0.9349239715204609,0,0.0,False,,
2805.0,0,0.0,0.0,8.723197083246097,0,0.0,0.22045615681838568,0,0.0,False,,
2810.0,0,0.0,0.0,3.040787834661506,0,0.0,0.008846612449643236,0,0.0,False,,
2815.0,1,5.0,2.5,0.6010375887170976,1,5.0,0.0,1,5.0,False,,
2820.0,1,10.0,5.0,3.7032685574054494,1,10.0,0.0,1,10.0,False,,
2825.0,0,0.0,0.0,6.286076095787924,0,0.0,1.0,0,0.0,False,,
2830.0,0,0.0,0.0,17.506852644241796,0,0.0,1.0,0,0.0,False,,
2835.0,0,0.0,0.0,11.07581614654213,0,0.0,0.857355273640309,0,0.0,False,,
2840.0,0,0.0,0.0,11.774370581763872,0,0.0,0.3534404333560251,0,0.0,False,,
2845.0,0,0.0,0.0,11.72713836285948,0,0.0,0.027026433148305763,0,0.0,False,,
2850.0,1,3.0,0.42857142857142855,11.214308892689328,1,3.0,0.5512848968870602,1,3.0,False,,
2855.0,1,8.0,1.6,5.2205200997930445,1,8.0,0.10109271755744954,1,8.0,False,,
2860.0,1,3.0,0.75,2.8607521499142994,1,3.0,0.00942438782645769,1,3.0,False,,
2865.0,1,8.0,2.6666666666666665,4.1142854441484324,1,8.0,0.0,1,8.0,False,,
2870.0,0,0.0,0.0,7.833856892212897,0,0.0,1.0,0,0.0,False,,
2875.0,0,0.0,0.0,12.978975111046111,0,0.0,1.0,0,0.0,False,,
2880.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
2885.0,3,0.0,0.0,3.599387012118763,0,0.0,1.0,0,0.0,False,,
2890.0,1,0.0,0.0,8.819076380815185,0,0.0,1.0,0,0.0,False,,
2895.0,0,0.0,0.0,16.28936735410148,0,0.0,1.0,0,0.0,False,,
2900.0,0,0.0,0.0,16.240723389154653,0,0.0,0.5559195097680638,0,0.0,False,,
2905.0,0,0.0,0.0,9.672788324121266,0,0.0,0.3227767280996093,0,0.0,False,,
2910.0,3,8.0,0.5714285714285714,5.66395688710125,3,8.0,0.09454076894861105,3,8.0,False,,
2915.0,6,23.0,1.9166666666666667,3.7297946144494314,6,23.0,0.0046897166570069255,6,23.0,False,,
2920.0,6,53.0,5.3,4.2991037258629765,6,53.0,0.0,6,53.0,False,,
2925.0,5,66.0,9.428571428571429,0.9657386981742321,5,66.0,0.0,5,66.0,False,,
2930.0,5,91.0,8.272727272727273,2.8644761665437213,5,91.0,0.0,5,91.0,False,,
2935.0,4,93.0,10.333333333333334,5.520019656085015,4,93.0,0.0,4,93.0,False,,
2940.0,3,87.0,9.666666666666666,10.550783842787679,3,87.0,0.0,3,87.0,False,,
2945.0,1,32.0,2.4615384615384617,9.49916675899897,1,32.0,0.4959744678414692,1,32.0,False,,
2950.0,0,0.0,0.0,12.613547968143198,0,0.0,0.28879074655130454,0,0.0,False,,
2955.0,1,1.0,0.14285714285714285,13.656193105269685,1,1.0,0.003082474863445083,1,1.0,False,,
2960.0,1,6.0,0.8571428571428571,10.150355672230827,1,6.0,0.30155564067098306,1,6.0,False,,
